specimen,class,cap.color,cap.shape,cap.surface,gill.size,gill.color,gill.attachment,population
2780,e,g,x,f,b,w,f,v
2781,e,n,f,f,b,u,f,y
2783,e,g,x,f,b,u,f,y
2784,e,g,f,f,b,p,f,y
2788,e,e,x,y,b,w,f,y
2789,e,g,f,s,b,p,f,s
2790,e,e,x,y,b,p,f,y
2791,e,g,f,f,b,p,f,y
2792,e,e,x,y,b,w,f,y
2793,e,g,x,f,b,u,f,v
2795,e,e,x,f,b,w,f,v
2800,e,e,x,f,b,n,f,v
2801,e,n,x,y,b,w,f,y
2803,e,g,x,f,b,n,f,y
2804,e,g,f,f,b,n,f,v
2805,e,g,x,f,b,w,f,y
2806,e,e,f,y,b,w,f,y
2807,e,e,x,f,b,n,f,y
2808,e,n,x,y,b,n,f,v
2809,e,e,x,y,b,n,f,v
2811,e,e,f,y,b,n,f,v
2812,e,n,f,f,b,w,f,v
2813,e,g,x,y,b,p,f,v
2814,e,g,x,y,b,p,f,y
2815,e,g,x,f,b,n,f,v
2816,e,e,x,f,b,w,f,v
2818,e,n,f,f,b,n,f,s
2819,e,e,x,f,b,w,f,y
2821,e,n,x,y,b,u,f,v
2822,e,g,x,f,b,p,f,y
2823,e,e,x,y,b,n,f,y
2824,e,n,f,f,b,u,f,v
2825,e,g,x,y,b,u,f,y
2826,e,g,f,f,b,p,f,v
2828,e,n,f,f,b,n,f,v
2829,e,g,x,y,b,p,f,y
2830,e,n,x,y,b,p,f,y
2831,e,e,x,y,b,w,f,v
2832,e,e,x,f,b,u,f,y
2833,e,n,x,f,b,u,f,v
2835,e,g,x,y,b,n,f,v
2836,e,e,x,f,b,w,f,y
2837,e,n,f,f,b,w,f,v
2838,e,n,f,f,b,n,f,y
2839,e,e,x,y,b,u,f,y
2840,e,g,x,f,b,u,f,y
2841,e,g,x,f,b,u,f,v
2842,p,p,x,f,n,u,f,v
2843,e,n,x,y,b,p,f,y
2844,e,e,x,f,b,p,f,v
2845,e,n,f,s,b,p,f,s
2847,e,g,x,y,b,u,f,y
2848,e,n,x,f,b,u,f,y
2850,e,g,x,f,b,w,f,v
2852,e,e,x,f,b,w,f,y
2854,e,g,f,f,b,n,f,v
2855,e,n,f,f,b,w,f,y
2857,e,e,x,y,b,u,f,y
2858,e,g,x,y,b,p,f,v
2860,e,e,x,f,b,u,f,y
2861,p,p,x,s,n,u,f,s
2862,e,n,f,y,b,w,f,v
2866,e,g,x,f,b,n,f,y
2867,e,e,x,f,b,n,f,y
2868,e,n,x,y,b,u,f,y
2869,e,g,x,y,b,p,f,y
2870,e,e,x,y,b,u,f,v
2872,e,g,x,y,b,w,f,v
2873,e,n,x,y,b,u,f,y
2874,e,e,x,f,b,p,f,y
2877,e,g,f,f,b,n,f,y
2878,e,e,f,f,b,w,f,y
2879,e,g,f,f,b,p,f,y
2880,e,e,x,y,b,p,f,y
2881,e,e,x,y,b,p,f,v
2882,e,w,x,s,b,k,f,s
2883,e,n,x,y,b,w,f,v
2884,e,e,x,y,b,n,f,y
2885,e,e,f,f,b,u,f,v
2886,e,g,x,f,b,n,f,y
2889,e,e,f,y,b,w,f,v
2890,e,g,x,y,b,w,f,v
2891,e,n,x,f,b,k,f,a
2892,e,e,x,y,b,u,f,y
2893,p,w,x,f,n,u,f,v
2894,e,e,x,y,b,p,f,v
2895,e,g,f,f,b,p,f,v
2896,e,n,f,f,b,u,f,v
2897,e,n,x,y,b,p,f,v
2898,e,n,f,f,b,u,f,v
2899,e,g,x,f,b,n,f,y
2900,e,n,f,y,b,n,f,v
2901,e,g,x,y,b,w,f,y
2903,e,g,x,f,b,n,f,v
2905,e,g,x,y,b,n,f,y
2906,e,g,x,y,b,w,f,v
2911,e,g,f,f,b,n,f,y
2912,e,e,x,y,b,n,f,y
2914,e,e,x,y,b,u,f,v
2915,e,n,x,f,b,w,f,y
2916,e,g,x,y,b,u,f,v
2917,e,e,x,y,b,n,f,y
2918,e,n,f,f,b,p,f,y
2919,e,e,x,f,b,w,f,y
2920,e,n,f,y,b,u,f,v
2922,e,g,x,y,b,u,f,v
2923,e,e,f,f,b,u,f,y
2924,e,g,x,f,b,u,f,y
2925,e,g,x,y,b,n,f,y
2926,e,g,x,y,b,w,f,y
2927,p,g,x,f,b,g,f,y
2928,e,g,x,f,b,p,f,v
2929,e,g,x,f,b,n,f,y
2930,e,n,x,f,b,p,f,v
2932,e,n,f,f,b,n,f,y
2933,e,n,x,y,b,p,f,y
2934,e,e,x,f,b,p,f,v
2935,e,n,x,y,b,w,f,v
2936,e,g,f,y,b,w,f,v
2937,e,g,f,f,b,n,f,v
2938,p,g,x,f,b,h,f,v
2939,e,n,x,f,b,u,f,y
2940,e,n,x,y,b,u,f,y
2941,e,e,x,f,b,n,f,v
2943,e,n,f,f,b,p,f,y
2944,e,g,x,y,b,w,f,v
2945,e,n,x,y,b,u,f,v
2946,e,e,x,y,b,p,f,y
2947,e,g,f,f,b,p,f,y
2948,e,g,x,f,b,w,f,v
2949,e,e,x,y,b,n,f,v
2950,e,e,x,y,b,u,f,v
2951,e,g,x,f,b,p,f,y
2953,e,e,x,f,b,u,f,y
2954,e,n,f,f,b,n,f,y
2955,e,e,x,f,b,p,f,y
2957,e,e,x,y,b,n,f,y
2959,e,e,x,f,b,w,f,y
2960,e,e,x,f,b,w,f,v
2961,e,n,x,f,b,u,f,v
2962,e,n,x,y,b,n,f,y
2963,e,e,x,y,b,w,f,y
2966,e,e,x,y,b,u,f,v
2967,e,g,f,f,b,n,f,s
2968,e,e,x,y,b,w,f,v
2970,e,n,f,f,b,u,f,y
2971,e,n,f,f,b,n,f,y
2972,e,g,x,f,b,u,f,v
2973,e,g,x,y,b,w,f,v
2974,e,n,x,f,b,u,f,y
2975,e,n,f,f,b,w,f,y
2976,e,n,x,y,b,u,f,y
2977,e,g,x,y,b,u,f,v
2978,e,g,x,f,b,w,f,y
2979,e,e,x,y,b,p,f,y
2980,e,g,x,f,b,u,f,v
2981,e,e,x,y,b,u,f,v
2982,e,g,x,f,b,p,f,v
2983,e,e,x,f,b,u,f,v
2984,e,e,x,f,b,w,f,v
2985,e,e,x,f,b,u,f,y
2986,e,g,f,y,b,w,f,y
2987,e,g,x,f,b,w,f,y
2988,e,e,x,f,b,w,f,v
2989,e,g,x,f,b,w,f,y
2990,e,n,f,f,b,p,f,v
2991,p,g,x,f,b,h,f,v
2992,e,n,x,f,b,w,f,v
2993,e,g,x,y,b,p,f,y
2996,e,g,f,f,b,u,f,v
2997,e,n,x,y,b,n,f,y
2998,e,e,x,y,b,n,f,y
3000,e,n,x,y,b,u,f,v
3001,e,n,x,y,b,n,f,v
3003,e,n,f,y,b,u,f,y
3004,p,g,x,f,b,p,f,y
3005,p,g,x,f,n,g,f,s
3006,e,g,f,f,b,u,f,y
3007,e,e,f,f,b,u,f,v
3008,e,n,f,y,b,p,f,y
3009,e,e,f,f,b,p,f,y
3011,e,g,f,f,b,w,f,v
3012,e,e,f,y,b,u,f,y
3013,e,e,f,y,b,u,f,y
3014,p,w,x,f,n,p,f,s
3015,e,e,x,f,b,u,f,y
3017,p,g,x,f,b,g,f,v
3018,p,g,x,f,b,g,f,y
3020,e,e,f,y,b,n,f,v
3021,e,n,f,f,b,w,f,v
3022,e,g,f,f,b,w,f,v
3023,e,e,f,f,b,w,f,y
3024,e,e,f,y,b,u,f,v
3025,e,e,f,y,b,w,f,y
3029,e,e,f,f,b,p,f,y
3031,e,g,f,y,b,w,f,v
3032,e,g,f,f,b,w,f,y
3033,e,e,f,f,b,u,f,y
3034,e,e,f,y,b,w,f,v
3035,p,g,f,f,b,h,f,v
3036,e,n,f,y,b,w,f,y
3040,e,e,f,y,b,p,f,v
3042,p,y,f,f,b,p,f,v
3043,e,n,f,y,b,u,f,v
3044,e,n,f,y,b,p,f,v
3045,e,g,f,y,b,w,f,v
3046,e,n,f,y,b,p,f,v
3047,e,e,x,y,b,n,f,v
3049,e,n,f,y,b,p,f,y
3052,e,n,f,y,b,n,f,v
3053,p,w,x,s,n,p,f,v
3054,e,g,f,f,b,w,f,v
3055,e,g,f,y,b,u,f,y
3056,e,g,f,y,b,p,f,v
3058,p,g,x,s,n,u,f,s
3060,e,e,f,y,b,u,f,y
3062,p,w,x,s,n,g,f,v
3063,p,g,x,f,b,g,f,v
3064,e,n,f,y,b,n,f,v
3065,p,y,x,y,b,g,f,y
3067,e,n,f,y,b,u,f,y
3068,e,g,f,y,b,p,f,y
3069,p,w,x,s,n,p,f,s
3070,p,g,x,f,b,g,f,v
3071,e,g,f,y,b,u,f,v
3073,e,g,f,y,b,n,f,y
3074,p,g,x,f,b,p,f,v
3076,p,g,f,f,b,h,f,y
3077,e,e,f,f,b,n,f,y
3078,e,n,x,f,b,u,f,v
3079,p,g,f,f,b,g,f,v
3080,e,g,f,y,b,u,f,v
3081,e,g,f,y,b,u,f,y
3082,e,e,f,y,b,p,f,y
3084,e,e,f,f,b,p,f,v
3085,e,n,f,y,b,u,f,v
3086,p,g,x,f,b,p,f,v
3088,p,g,x,f,b,h,f,y
3090,p,g,x,f,b,h,f,y
3091,p,g,x,f,b,g,f,y
3092,p,g,x,f,b,g,f,y
3093,e,e,f,y,b,u,f,y
3095,e,e,f,f,b,u,f,v
3096,p,g,x,s,n,g,f,v
3097,e,g,f,y,b,w,f,v
3099,e,e,f,f,b,n,f,y
3100,e,e,f,f,b,u,f,y
3101,e,e,f,y,b,p,f,y
3102,e,n,f,y,b,n,f,y
3103,p,g,x,f,b,p,f,y
3104,p,y,f,f,b,g,f,y
3106,e,e,f,f,b,u,f,v
3108,e,e,f,y,b,u,f,v
3109,e,n,f,y,b,w,f,y
3110,p,g,x,f,b,p,f,v
3111,p,g,x,f,n,u,f,v
3112,e,g,f,f,b,w,f,y
3113,e,e,f,y,b,n,f,v
3114,e,e,f,y,b,n,f,v
3115,e,g,f,f,b,w,f,v
3116,e,n,f,y,b,p,f,y
3117,e,n,f,y,b,n,f,y
3118,e,e,f,f,b,n,f,v
3119,p,g,x,s,n,u,f,v
3121,e,g,f,f,b,u,f,y
3124,e,e,x,y,b,n,f,v
3125,p,w,x,s,n,p,f,s
3126,e,g,f,y,b,n,f,y
3127,e,g,f,y,b,n,f,y
3130,e,n,f,y,b,w,f,y
3131,e,g,f,y,b,p,f,v
3132,e,n,f,y,b,u,f,y
3133,e,g,f,y,b,p,f,y
3134,e,g,f,y,b,u,f,v
3135,e,n,x,f,b,u,f,y
3137,e,e,f,f,b,p,f,v
3138,e,e,f,y,b,p,f,v
3139,p,y,x,f,b,g,f,v
3140,e,g,f,y,b,u,f,y
3143,e,g,f,y,b,w,f,y
3144,e,g,f,y,b,u,f,y
3146,e,e,f,y,b,n,f,y
3149,p,w,x,f,n,n,f,s
3151,e,e,f,f,b,u,f,y
3153,p,g,x,f,b,h,f,y
3154,e,g,f,f,b,p,f,v
3155,e,g,f,f,b,n,f,y
3156,e,g,f,f,b,u,f,y
3157,p,w,x,s,n,g,f,s
3158,e,e,x,y,b,n,f,v
3160,p,g,x,f,b,g,f,y
3161,e,e,f,f,b,w,f,y
3163,p,p,x,f,n,g,f,s
3164,e,g,f,y,b,w,f,v
3165,p,g,x,f,b,g,f,v
3166,p,w,x,f,n,g,f,s
3167,p,g,x,f,b,p,f,v
3170,p,g,x,s,n,u,f,s
3171,e,g,f,y,b,n,f,y
3172,e,n,f,y,b,p,f,v
3173,e,e,f,f,b,n,f,y
3174,p,g,x,f,b,p,f,v
3175,p,p,x,f,n,g,f,v
3176,e,n,x,y,b,p,f,v
3177,e,e,f,f,b,w,f,y
3178,e,n,f,y,b,w,f,y
3180,p,g,x,y,b,g,f,v
3181,e,n,f,y,b,u,f,v
3184,e,e,f,f,b,w,f,y
3185,e,n,f,y,b,p,f,y
3186,e,e,f,y,b,u,f,v
3187,e,g,f,y,b,u,f,v
3188,p,g,x,f,b,g,f,v
3189,p,g,x,f,b,p,f,y
3190,e,e,f,f,b,p,f,y
3191,p,y,x,y,b,g,f,v
3192,p,p,x,s,n,u,f,s
3193,e,e,f,f,b,p,f,y
3194,p,y,f,f,b,p,f,v
3196,e,e,f,y,b,n,f,v
3197,e,n,x,f,b,u,f,y
3199,e,g,f,f,b,w,f,v
3200,p,g,x,f,b,p,f,v
3201,e,e,f,y,b,u,f,y
3203,e,e,f,y,b,u,f,y
3204,e,e,f,f,b,p,f,v
3205,e,g,f,f,b,w,f,y
3206,p,g,x,f,b,g,f,y
3207,e,g,f,y,b,u,f,v
3208,e,g,f,y,b,u,f,y
3209,p,g,x,f,b,h,f,v
3210,p,w,x,f,n,u,f,s
3211,e,e,f,f,b,w,f,v
3212,p,y,x,f,b,g,f,v
3213,e,e,f,y,b,w,f,y
3214,e,g,f,y,b,n,f,v
3215,e,e,f,f,b,n,f,v
3216,e,g,f,f,b,u,f,v
3218,e,e,f,f,b,p,f,v
3219,p,g,x,s,n,g,f,v
3220,e,g,f,y,b,u,f,y
3222,e,g,f,y,b,n,f,y
3226,e,g,f,f,b,u,f,y
3227,p,g,x,f,b,p,f,y
3228,p,w,x,s,n,p,f,v
3229,e,g,f,f,b,u,f,v
3230,e,g,f,f,b,w,f,v
3232,p,g,x,f,b,h,f,y
3233,p,w,x,s,n,u,f,s
3234,p,g,x,f,b,p,f,y
3236,p,g,x,f,b,h,f,v
3238,e,g,f,y,b,p,f,y
3242,e,g,f,y,b,n,f,v
3244,p,y,x,y,b,g,f,y
3246,p,g,x,f,b,g,f,y
3247,p,g,x,f,b,g,f,y
3248,e,n,x,y,b,u,f,v
3250,e,n,f,y,b,u,f,y
3251,e,g,f,f,b,u,f,y
3252,e,g,f,y,b,p,f,v
3253,e,g,f,y,b,u,f,y
3255,e,g,f,f,b,w,f,v
3257,e,n,f,y,b,n,f,v
3258,e,g,f,y,b,u,f,v
3259,p,p,x,f,n,g,f,v
3260,p,g,x,f,b,p,f,y
3261,e,g,f,y,b,p,f,y
3262,e,g,f,f,b,u,f,y
3263,p,p,x,s,n,p,f,v
3264,e,g,x,y,b,u,f,y
3265,p,g,x,f,b,h,f,y
3266,p,g,x,f,b,h,f,y
3267,e,n,f,y,b,w,f,y
3268,e,n,f,y,b,p,f,v
3269,p,g,x,s,n,u,f,v
3270,p,g,f,f,b,g,f,v
3272,e,e,f,y,b,w,f,v
3273,e,g,f,y,b,w,f,v
3274,e,e,f,f,b,n,f,y
3275,p,y,x,f,b,p,f,y
3276,e,g,f,f,b,w,f,y
3277,p,w,x,f,n,p,f,v
3278,p,g,x,f,b,g,f,v
3279,e,e,f,f,b,p,f,y
3280,e,g,f,y,b,w,f,y
3281,p,g,x,f,b,p,f,v
3282,p,g,x,f,b,h,f,v
3284,e,g,x,y,b,u,f,v
3285,p,g,x,f,b,p,f,v
3288,e,e,f,y,b,p,f,y
3289,e,g,f,y,b,p,f,y
3291,e,g,f,y,b,p,f,y
3292,e,g,f,f,b,w,f,y
3294,e,e,f,f,b,n,f,v
3295,e,e,f,f,b,u,f,v
3296,p,w,x,s,n,n,f,s
3297,e,g,f,f,b,w,f,y
3298,e,n,f,y,b,n,f,v
3299,p,g,x,f,b,h,f,v
3300,e,e,f,f,b,n,f,v
3301,p,g,x,f,b,h,f,y
3302,e,e,f,f,b,w,f,y
3303,e,g,f,y,b,u,f,y
3304,e,g,f,f,b,w,f,v
3305,p,g,x,f,b,g,f,v
3306,e,e,f,y,b,n,f,v
3307,p,w,x,f,n,p,f,s
3309,e,g,x,y,b,p,f,y
3310,e,n,f,y,b,u,f,y
3311,e,e,f,y,b,n,f,v
3312,e,g,f,y,b,p,f,y
3313,e,e,f,y,b,u,f,v
3314,p,g,x,f,b,h,f,y
3315,e,g,f,y,b,u,f,y
3316,e,g,f,y,b,w,f,v
3317,e,g,f,f,b,w,f,y
3319,e,e,f,f,b,p,f,y
3320,e,e,f,f,b,n,f,y
3321,e,n,f,y,b,p,f,v
3322,e,n,f,f,b,w,f,v
3323,p,p,x,f,n,u,f,s
3326,e,e,f,y,b,u,f,v
3327,p,w,x,s,n,g,f,s
3329,p,g,x,f,b,g,f,y
3331,e,e,f,y,b,u,f,v
3332,p,p,x,s,n,p,f,s
3333,e,g,f,y,b,n,f,y
3335,p,g,x,f,b,g,f,v
3336,e,n,f,y,b,w,f,v
3337,e,e,x,f,b,p,f,y
3339,e,n,f,y,b,n,f,y
3340,p,g,x,f,b,g,f,v
3341,e,e,f,y,b,n,f,y
3342,p,y,x,f,b,p,f,y
3343,e,g,f,f,b,u,f,v
3344,e,e,x,f,b,n,f,y
3345,e,e,f,y,b,n,f,v
3346,e,g,f,y,b,u,f,v
3347,p,g,x,f,n,u,f,v
3348,e,g,f,y,b,w,f,y
3349,e,e,f,f,b,n,f,v
3350,p,g,x,f,b,h,f,y
3351,e,n,f,y,b,w,f,v
3352,p,g,x,s,n,g,f,s
3353,p,g,x,f,b,h,f,v
3354,e,e,f,f,b,u,f,v
3355,e,n,f,y,b,u,f,v
3356,e,g,f,y,b,n,f,v
3357,e,g,f,f,b,u,f,y
3360,p,g,x,f,n,u,f,v
3361,e,e,f,f,b,n,f,v
3362,e,e,f,y,b,w,f,v
3363,p,g,f,y,b,h,f,y
3364,p,g,x,f,b,h,f,y
3365,e,e,f,y,b,p,f,y
3366,p,p,x,f,n,g,f,s
3367,p,g,x,s,n,u,f,s
3369,e,e,f,f,b,p,f,y
3370,e,e,f,y,b,w,f,y
3372,p,p,x,s,n,g,f,v
3373,p,g,x,f,b,p,f,y
3374,e,e,f,f,b,w,f,v
3375,e,e,f,y,b,u,f,v
3377,e,e,f,f,b,u,f,y
3378,e,n,f,y,b,n,f,y
3381,e,g,x,f,b,p,f,y
3382,p,p,x,s,n,p,f,s
3383,e,e,x,y,b,w,f,y
3384,e,g,f,f,b,u,f,y
3386,e,e,x,f,b,u,f,v
3387,e,g,f,y,b,p,f,v
3388,e,e,f,f,b,n,f,v
3389,p,w,x,s,n,n,f,v
3390,p,g,x,y,b,g,f,y
3391,p,p,x,f,n,n,f,v
3393,e,n,x,y,b,w,f,v
3395,e,n,f,y,b,w,f,y
3396,p,p,x,f,n,g,f,v
3397,e,e,f,f,b,n,f,y
3398,p,w,x,s,n,n,f,s
3400,p,g,x,f,b,g,f,y
3402,e,n,f,y,b,n,f,y
3403,p,g,x,f,b,g,f,y
3404,p,p,x,s,n,p,f,v
3406,p,g,x,s,n,p,f,s
3407,e,g,x,y,b,p,f,v
3409,e,n,f,y,b,n,f,y
3410,e,n,f,y,b,u,f,v
3411,e,n,f,f,b,u,f,y
3413,e,g,f,f,b,w,f,v
3414,e,e,x,f,b,u,f,v
3415,e,g,f,f,b,w,f,y
3416,e,e,f,y,b,n,f,y
3417,e,n,f,y,b,n,f,v
3418,p,g,x,f,b,g,f,y
3420,e,e,f,y,b,w,f,y
3421,e,g,x,y,b,w,f,y
3422,p,g,x,f,n,g,f,v
3423,e,n,f,y,b,n,f,y
3424,e,g,f,y,b,n,f,y
3425,e,e,f,f,b,u,f,v
3426,p,y,x,f,b,p,f,v
3427,p,g,x,s,n,p,f,v
3428,e,g,f,y,b,n,f,y
3429,e,n,f,y,b,p,f,y
3430,e,n,f,y,b,u,f,y
3432,e,g,f,y,b,n,f,v
3433,p,g,x,f,b,g,f,v
3434,e,g,f,y,b,w,f,y
3436,p,g,x,f,n,g,f,v
3437,e,g,f,y,b,u,f,v
3438,p,g,f,y,b,h,f,y
3439,e,e,f,f,b,u,f,y
3441,e,g,f,y,b,u,f,v
3442,p,p,x,f,n,n,f,s
3443,e,e,f,f,b,w,f,v
3444,p,p,x,f,n,p,f,v
3445,p,w,x,s,n,u,f,s
3447,p,p,x,s,n,u,f,v
3448,p,g,x,f,b,g,f,y
3450,e,g,f,y,b,p,f,y
3451,e,e,f,y,b,u,f,y
3452,p,g,x,f,b,p,f,y
3453,p,g,x,f,n,n,f,v
3454,p,g,x,f,b,g,f,v
3455,p,w,x,f,n,u,f,s
3456,e,n,f,y,b,p,f,y
3457,e,g,f,y,b,p,f,y
3458,p,w,x,f,n,g,f,s
3459,e,g,x,y,b,w,f,y
3460,e,n,f,y,b,w,f,v
3463,e,e,f,y,b,n,f,y
3466,p,y,x,y,b,h,f,y
3467,e,g,f,f,b,p,f,v
3471,e,e,f,f,b,u,f,y
3472,e,g,x,f,b,p,f,v
3473,e,g,f,y,b,u,f,y
3474,p,g,x,f,b,h,f,v
3475,e,n,x,y,b,u,f,v
3476,e,g,f,y,b,n,f,y
3477,e,g,f,f,b,u,f,y
3478,p,g,x,f,n,p,f,s
3479,e,n,f,y,b,p,f,v
3480,p,g,x,f,b,h,f,v
3481,e,g,f,y,b,u,f,v
3482,e,e,f,f,b,u,f,v
3483,e,e,f,f,b,n,f,y
3486,e,e,f,f,b,w,f,v
3487,e,e,f,f,b,p,f,v
3488,e,n,f,y,b,u,f,y
3489,p,g,x,f,b,h,f,v
3490,e,g,f,y,b,w,f,y
3491,p,g,x,f,b,p,f,y
3492,e,e,f,f,b,w,f,y
3493,p,g,x,f,b,h,f,v
3494,e,g,f,y,b,u,f,v
3495,e,e,f,f,b,u,f,y
3499,e,g,x,f,b,p,f,v
3500,e,g,f,y,b,n,f,v
3501,p,w,x,f,n,u,f,s
3502,e,e,f,f,b,p,f,y
3503,e,e,f,f,b,n,f,y
3504,e,e,f,y,b,u,f,y
3505,e,e,x,f,b,n,f,v
3506,e,n,f,y,b,u,f,v
3508,e,g,x,f,b,n,f,v
3509,p,g,x,f,b,g,f,y
3510,e,g,f,y,b,n,f,v
3511,e,n,f,y,b,p,f,y
3512,p,g,x,y,b,h,f,v
3513,e,g,f,y,b,w,f,y
3514,p,g,f,f,b,p,f,v
3515,e,e,f,y,b,w,f,y
3516,p,g,x,s,n,g,f,v
3517,e,e,f,y,b,u,f,v
3518,e,n,f,y,b,u,f,y
3520,e,e,f,y,b,n,f,v
3521,e,g,f,y,b,w,f,v
3522,p,p,x,s,n,n,f,s
3523,p,g,f,f,b,h,f,v
3524,e,g,f,f,b,w,f,v
3525,e,e,f,f,b,w,f,y
3526,p,p,x,f,n,u,f,v
3528,e,g,f,y,b,p,f,v
3529,e,e,f,y,b,p,f,y
3530,e,e,f,y,b,w,f,y
3531,e,g,x,f,b,n,f,y
3532,p,w,x,s,n,p,f,v
3533,e,g,f,y,b,n,f,y
3534,p,g,x,y,b,p,f,v
3538,e,g,f,y,b,p,f,y
3539,e,e,f,y,b,w,f,v
3540,p,g,x,f,b,g,f,y
3541,e,n,x,y,b,w,f,y
3542,e,e,f,y,b,u,f,v
3544,p,p,x,s,n,n,f,s
3546,e,e,f,y,b,p,f,v
3547,e,g,f,y,b,p,f,v
3548,p,p,x,s,n,p,f,v
3549,e,g,f,f,b,u,f,y
3550,e,e,f,f,b,n,f,y
3551,e,n,f,f,b,u,f,v
3552,e,g,x,y,b,n,f,v
3553,e,n,x,y,b,w,f,y
3554,e,n,f,y,b,u,f,y
3555,p,p,x,f,n,p,f,v
3556,e,e,f,f,b,p,f,v
3559,e,n,f,y,b,w,f,v
3561,p,g,x,f,n,n,f,s
3562,e,g,f,y,b,p,f,y
3563,e,g,f,y,b,u,f,v
3565,e,n,x,y,b,w,f,y
3567,e,g,f,f,b,u,f,y
3569,e,e,f,y,b,u,f,v
3571,p,g,f,f,b,p,f,y
3573,p,y,x,f,b,g,f,y
3574,e,e,f,f,b,u,f,v
3575,e,g,f,f,b,u,f,v
3576,e,e,f,f,b,p,f,v
3578,e,e,f,y,b,n,f,y
3579,e,n,f,y,b,n,f,v
3581,e,e,f,f,b,p,f,v
3582,p,g,x,f,b,g,f,v
3583,e,n,f,y,b,u,f,y
3585,e,n,f,y,b,w,f,v
3586,e,g,f,y,b,w,f,v
3587,e,e,x,f,b,p,f,y
3588,e,e,f,y,b,p,f,y
3589,e,g,f,f,b,p,f,v
3590,e,g,x,y,b,p,f,v
3591,p,p,x,f,n,g,f,s
3592,e,n,x,y,b,n,f,y
3593,e,n,f,y,b,n,f,v
3594,e,g,f,y,b,w,f,y
3596,e,g,f,y,b,w,f,v
3597,e,e,f,y,b,n,f,y
3598,p,g,x,f,b,g,f,y
3599,e,n,f,y,b,n,f,y
3600,p,g,x,f,b,h,f,v
3601,e,e,f,f,b,w,f,y
3603,e,g,x,y,b,p,f,y
3604,e,e,f,y,b,u,f,v
3605,p,g,x,y,b,p,f,v
3606,p,g,x,s,n,g,f,v
3607,p,g,x,f,b,p,f,v
3608,p,g,x,f,b,p,f,v
3609,p,g,f,f,b,p,f,y
3610,e,g,f,f,b,u,f,v
3611,p,g,x,f,b,g,f,v
3612,e,e,f,y,b,p,f,v
3613,e,n,f,y,b,w,f,v
3614,e,n,f,y,b,n,f,y
3615,p,y,x,y,b,p,f,y
3619,e,n,f,y,b,n,f,y
3620,e,n,x,y,b,n,f,v
3621,e,e,f,f,b,p,f,y
3622,p,g,x,f,b,h,f,y
3623,p,g,x,f,b,h,f,v
3624,e,g,f,f,b,n,f,v
3625,e,n,x,f,b,u,f,v
3626,p,g,x,f,b,p,f,v
3629,e,n,f,y,b,n,f,v
3630,e,g,f,y,b,n,f,y
3631,p,g,x,f,b,g,f,y
3632,e,e,x,f,b,w,f,y
3633,p,g,x,s,n,u,f,s
3634,p,g,x,f,b,h,f,v
3635,e,n,f,y,b,n,f,v
3636,p,g,x,f,b,g,f,v
3637,e,e,f,y,b,p,f,v
3638,e,g,f,f,b,u,f,y
3640,e,n,f,y,b,w,f,y
3641,e,e,f,y,b,u,f,y
3642,e,g,f,y,b,p,f,y
3643,e,e,f,y,b,u,f,y
3644,e,n,f,y,b,n,f,y
3645,p,y,x,y,b,p,f,y
3646,e,g,f,f,b,u,f,y
3647,e,n,f,y,b,u,f,v
3648,p,g,x,f,b,g,f,y
3649,p,g,x,f,b,p,f,v
3650,p,g,x,f,b,p,f,y
3651,e,e,f,y,b,u,f,y
3652,e,n,f,y,b,p,f,v
3653,p,g,x,y,b,p,f,y
3654,p,g,x,f,b,p,f,v
3655,p,g,f,y,b,p,f,v
3656,e,n,f,y,b,w,f,v
3657,p,g,x,f,n,n,f,s
3658,e,e,f,f,b,n,f,v
3659,p,y,f,f,b,h,f,y
3662,p,g,x,f,b,h,f,y
3663,e,n,x,y,b,p,f,y
3664,p,w,x,s,n,g,f,v
3665,e,g,f,y,b,p,f,v
3666,e,e,f,f,b,p,f,v
3667,e,g,f,y,b,p,f,y
3668,p,g,x,f,b,g,f,v
3669,e,e,f,y,b,u,f,v
3670,e,e,f,y,b,p,f,y
3671,p,p,x,s,n,g,f,s
3672,e,e,f,f,b,u,f,v
3673,e,g,f,f,b,u,f,y
3678,e,g,f,y,b,n,f,v
3679,e,n,f,y,b,u,f,y
3680,p,p,x,s,n,n,f,s
3682,e,g,f,y,b,p,f,v
3686,e,n,f,y,b,w,f,v
3687,p,g,x,f,b,g,f,v
3688,p,w,x,f,n,n,f,s
3689,e,n,f,y,b,w,f,y
3690,e,g,f,y,b,p,f,v
3691,e,g,f,y,b,n,f,v
3692,e,g,f,y,b,w,f,v
3693,p,w,x,f,n,p,f,v
3694,e,e,f,f,b,u,f,v
3696,e,n,f,y,b,w,f,y
3697,e,n,f,y,b,p,f,v
3699,e,g,f,y,b,n,f,y
3700,p,p,x,s,n,g,f,v
3701,e,n,x,y,b,n,f,y
3702,p,g,x,y,b,p,f,y
3703,e,e,f,y,b,w,f,y
3706,e,e,f,f,b,u,f,y
3707,e,e,f,f,b,w,f,y
3708,p,g,x,f,n,u,f,s
3709,p,g,x,f,b,p,f,v
3710,e,g,f,y,b,n,f,y
3711,p,g,x,f,b,p,f,v
3712,e,e,f,f,b,w,f,v
3713,e,n,f,y,b,u,f,v
3716,e,e,f,y,b,p,f,v
3717,e,n,f,y,b,w,f,y
3718,e,n,x,f,b,w,f,v
